Name,TotalForce,COP X,COP Y,Velocity X,Velocity Y,time stamp
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:23
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:24
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
wei,0,NaN,NaN,NaN,NaN,2020/10/22 15:22:25
